instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timespan
8907,2012-01-11,spring,2012,1,23,0,Thursday,1,3,13.940000000000001,15.909999999999998,87.0,15.001299999999999,0,9,9,non-office hour
8908,2012-01-12,spring,2012,1,0,0,Friday,1,3,13.940000000000001,16.665,93.0,12.998000000000001,0,3,3,non-office hour
8909,2012-01-12,spring,2012,1,1,0,Friday,1,3,14.76,17.424999999999997,93.0,12.998000000000001,0,3,3,non-office hour
8910,2012-01-12,spring,2012,1,2,0,Friday,1,3,14.76,17.424999999999997,93.0,16.997899999999998,1,1,2,non-office hour
8911,2012-01-12,spring,2012,1,3,0,Friday,1,3,14.76,17.424999999999997,93.0,16.997899999999998,0,3,3,non-office hour
8912,2012-01-12,spring,2012,1,4,0,Friday,1,3,14.76,17.424999999999997,93.0,12.998000000000001,0,2,2,non-office hour
8913,2012-01-12,spring,2012,1,5,0,Friday,1,3,13.940000000000001,17.424999999999997,93.0,6.0032,0,16,16,non-office hour
8914,2012-01-12,spring,2012,1,6,0,Friday,1,3,14.76,17.424999999999997,93.0,8.9981,1,88,89,non-office hour
8915,2012-01-12,spring,2012,1,7,0,Friday,1,2,13.940000000000001,15.909999999999998,87.0,19.0012,2,218,220,non-office hour
8916,2012-01-12,spring,2012,1,8,0,Friday,1,1,13.120000000000001,15.909999999999998,81.0,12.998000000000001,11,497,508,non-office hour
8917,2012-01-12,spring,2012,1,9,0,Friday,1,1,13.120000000000001,16.665,81.0,7.0015,10,220,230,office hour
8918,2012-01-12,spring,2012,1,10,0,Friday,1,1,13.940000000000001,17.424999999999997,81.0,7.0015,6,84,90,office hour
8919,2012-01-12,spring,2012,1,11,0,Friday,1,2,13.940000000000001,17.424999999999997,81.0,7.0015,18,101,119,office hour
8920,2012-01-12,spring,2012,1,12,0,Friday,1,2,13.940000000000001,17.424999999999997,81.0,7.0015,14,130,144,office hour
8921,2012-01-12,spring,2012,1,13,0,Friday,1,1,17.22,21.21,77.0,11.0014,13,170,183,office hour
8922,2012-01-12,spring,2012,1,14,0,Friday,1,1,17.22,21.21,77.0,11.0014,24,132,156,office hour
8923,2012-01-12,spring,2012,1,15,0,Friday,1,1,18.04,21.97,72.0,8.9981,32,156,188,office hour
8924,2012-01-12,spring,2012,1,16,0,Friday,1,1,18.86,22.725,67.0,12.998000000000001,33,248,281,office hour
8925,2012-01-12,spring,2012,1,17,0,Friday,1,1,18.86,22.725,63.0,11.0014,23,472,495,office hour
8926,2012-01-12,spring,2012,1,18,0,Friday,1,1,18.04,21.97,67.0,12.998000000000001,22,399,421,non-office hour
8927,2012-01-12,spring,2012,1,19,0,Friday,1,2,17.22,21.21,71.0,11.0014,17,313,330,non-office hour
8928,2012-01-12,spring,2012,1,20,0,Friday,1,2,17.22,21.21,71.0,12.998000000000001,11,229,240,non-office hour
8929,2012-01-12,spring,2012,1,21,0,Friday,1,1,18.04,21.97,67.0,8.9981,12,162,174,non-office hour
8930,2012-01-12,spring,2012,1,22,0,Friday,1,1,15.58,19.695,76.0,19.999499999999998,12,121,133,non-office hour
8931,2012-01-12,spring,2012,1,23,0,Friday,1,1,16.400000000000002,20.455000000000002,76.0,22.0028,7,60,67,non-office hour
8932,2012-01-13,spring,2012,1,0,0,Saturday,1,2,16.400000000000002,20.455000000000002,71.0,19.0012,4,38,42,non-office hour
8933,2012-01-13,spring,2012,1,1,0,Saturday,1,2,15.58,19.695,76.0,19.999499999999998,0,12,12,non-office hour
8934,2012-01-13,spring,2012,1,2,0,Saturday,1,1,16.400000000000002,20.455000000000002,76.0,23.9994,1,13,14,non-office hour
8935,2012-01-13,spring,2012,1,3,0,Saturday,1,1,14.76,16.665,87.0,16.997899999999998,3,4,7,non-office hour
8936,2012-01-13,spring,2012,1,4,0,Saturday,1,3,13.120000000000001,14.395,70.0,32.9975,1,2,3,non-office hour
8937,2012-01-13,spring,2012,1,5,0,Saturday,1,2,12.299999999999999,12.120000000000001,70.0,36.9974,0,21,21,non-office hour
8938,2012-01-13,spring,2012,1,6,0,Saturday,1,2,10.66,12.879999999999999,75.0,15.001299999999999,2,71,73,non-office hour
8939,2012-01-13,spring,2012,1,7,0,Saturday,1,1,10.66,12.879999999999999,60.0,15.001299999999999,3,174,177,non-office hour
8940,2012-01-13,spring,2012,1,8,0,Saturday,1,1,9.84,10.605,52.0,23.9994,11,408,419,non-office hour
8941,2012-01-13,spring,2012,1,9,0,Saturday,1,1,9.02,9.85,47.0,26.0027,10,204,214,office hour
8942,2012-01-13,spring,2012,1,10,0,Saturday,1,1,9.84,9.85,44.0,30.002599999999997,2,101,103,office hour
8943,2012-01-13,spring,2012,1,11,0,Saturday,1,1,9.84,9.09,38.0,40.9973,12,102,114,office hour
8944,2012-01-13,spring,2012,1,12,0,Saturday,1,1,9.84,9.85,38.0,32.9975,14,140,154,office hour
8945,2012-01-13,spring,2012,1,13,0,Saturday,1,1,10.66,10.605,33.0,35.0008,14,140,154,office hour
8946,2012-01-13,spring,2012,1,14,0,Saturday,1,1,10.66,10.605,33.0,36.9974,10,119,129,office hour
8947,2012-01-13,spring,2012,1,15,0,Saturday,1,1,10.66,10.605,33.0,39.000699999999995,15,123,138,office hour
8948,2012-01-13,spring,2012,1,16,0,Saturday,1,1,11.48,12.120000000000001,30.0,31.0009,18,215,233,office hour
8949,2012-01-13,spring,2012,1,17,0,Saturday,1,1,11.48,12.120000000000001,33.0,27.999299999999998,15,317,332,office hour
8950,2012-01-13,spring,2012,1,18,0,Saturday,1,1,10.66,11.365,38.0,19.999499999999998,7,294,301,non-office hour
8951,2012-01-13,spring,2012,1,19,0,Saturday,1,1,10.66,12.120000000000001,38.0,19.0012,7,199,206,non-office hour
8952,2012-01-13,spring,2012,1,20,0,Saturday,1,1,9.84,12.120000000000001,41.0,11.0014,6,130,136,non-office hour
8953,2012-01-13,spring,2012,1,21,0,Saturday,1,1,9.84,10.605,41.0,19.0012,7,95,102,non-office hour
8954,2012-01-13,spring,2012,1,22,0,Saturday,1,1,8.200000000000001,9.09,47.0,22.0028,7,58,65,non-office hour
8955,2012-01-13,spring,2012,1,23,0,Saturday,1,1,7.38,9.09,47.0,12.998000000000001,5,60,65,non-office hour
8956,2012-01-14,spring,2012,1,0,0,Sunday,0,1,6.5600000000000005,9.09,47.0,7.0015,2,42,44,non-office hour
8957,2012-01-14,spring,2012,1,1,0,Sunday,0,1,6.5600000000000005,7.575,47.0,12.998000000000001,6,44,50,non-office hour
8958,2012-01-14,spring,2012,1,2,0,Sunday,0,1,6.5600000000000005,8.334999999999999,47.0,11.0014,6,32,38,non-office hour
8959,2012-01-14,spring,2012,1,3,0,Sunday,0,1,5.74,8.334999999999999,54.0,7.0015,6,14,20,non-office hour
8960,2012-01-14,spring,2012,1,4,0,Sunday,0,1,5.74,7.575,50.0,8.9981,0,3,3,non-office hour
8961,2012-01-14,spring,2012,1,5,0,Sunday,0,1,5.74,7.575,50.0,8.9981,0,4,4,non-office hour
8962,2012-01-14,spring,2012,1,6,0,Sunday,0,1,5.74,7.575,50.0,0.0,0,5,5,non-office hour
8963,2012-01-14,spring,2012,1,7,0,Sunday,0,1,5.74,7.575,50.0,8.9981,0,24,24,non-office hour
8964,2012-01-14,spring,2012,1,8,0,Sunday,0,1,4.92,7.575,54.0,7.0015,3,89,92,non-office hour
8965,2012-01-14,spring,2012,1,9,0,Sunday,0,1,5.74,8.334999999999999,50.0,7.0015,3,78,81,office hour
8966,2012-01-14,spring,2012,1,10,0,Sunday,0,1,6.5600000000000005,11.365,47.0,0.0,14,135,149,office hour
8967,2012-01-14,spring,2012,1,11,0,Sunday,0,1,8.200000000000001,9.85,40.0,12.998000000000001,28,150,178,office hour
8968,2012-01-14,spring,2012,1,12,0,Sunday,0,1,9.02,10.605,41.0,16.997899999999998,30,189,219,office hour
8969,2012-01-14,spring,2012,1,13,0,Sunday,0,1,9.02,10.605,44.0,19.0012,38,182,220,office hour
8970,2012-01-14,spring,2012,1,14,0,Sunday,0,1,9.84,10.605,41.0,19.999499999999998,52,179,231,office hour
8971,2012-01-14,spring,2012,1,15,0,Sunday,0,1,9.84,10.605,38.0,19.999499999999998,49,177,226,office hour
8972,2012-01-14,spring,2012,1,16,0,Sunday,0,1,9.84,11.365,38.0,15.001299999999999,28,178,206,office hour
8973,2012-01-14,spring,2012,1,17,0,Sunday,0,1,9.84,11.365,41.0,16.997899999999998,15,129,144,office hour
8974,2012-01-14,spring,2012,1,18,0,Sunday,0,1,9.02,11.365,41.0,12.998000000000001,21,122,143,non-office hour
8975,2012-01-14,spring,2012,1,19,0,Sunday,0,1,8.200000000000001,9.85,47.0,15.001299999999999,12,90,102,non-office hour
8976,2012-01-14,spring,2012,1,20,0,Sunday,0,1,8.200000000000001,9.85,44.0,16.997899999999998,8,95,103,non-office hour
8977,2012-01-14,spring,2012,1,21,0,Sunday,0,1,7.38,8.334999999999999,43.0,16.997899999999998,3,66,69,non-office hour
8978,2012-01-14,spring,2012,1,22,0,Sunday,0,1,6.5600000000000005,6.819999999999999,47.0,23.9994,4,62,66,non-office hour
8979,2012-01-14,spring,2012,1,23,0,Sunday,0,1,6.5600000000000005,7.575,47.0,15.001299999999999,5,71,76,non-office hour
8980,2012-01-15,spring,2012,1,0,0,Monday,0,1,6.5600000000000005,6.819999999999999,47.0,22.0028,9,50,59,non-office hour
8981,2012-01-15,spring,2012,1,1,0,Monday,0,2,6.5600000000000005,6.819999999999999,47.0,19.999499999999998,2,40,42,non-office hour
8982,2012-01-15,spring,2012,1,2,0,Monday,0,2,6.5600000000000005,6.819999999999999,47.0,19.0012,5,38,43,non-office hour
8983,2012-01-15,spring,2012,1,3,0,Monday,0,2,6.5600000000000005,6.819999999999999,48.0,26.0027,1,24,25,non-office hour
8984,2012-01-15,spring,2012,1,4,0,Monday,0,2,6.5600000000000005,6.819999999999999,47.0,26.0027,1,5,6,non-office hour
8985,2012-01-15,spring,2012,1,5,0,Monday,0,2,6.5600000000000005,6.819999999999999,47.0,22.0028,0,5,5,non-office hour
8986,2012-01-15,spring,2012,1,6,0,Monday,0,2,5.74,6.0600000000000005,50.0,19.0012,1,7,8,non-office hour
8987,2012-01-15,spring,2012,1,7,0,Monday,0,1,4.92,6.0600000000000005,54.0,19.0012,3,14,17,non-office hour
8988,2012-01-15,spring,2012,1,8,0,Monday,0,1,4.92,6.0600000000000005,54.0,15.001299999999999,2,34,36,non-office hour
8989,2012-01-15,spring,2012,1,9,0,Monday,0,1,4.92,6.819999999999999,54.0,12.998000000000001,10,80,90,office hour
8990,2012-01-15,spring,2012,1,10,0,Monday,0,1,5.74,6.0600000000000005,54.0,19.0012,11,115,126,office hour
8991,2012-01-15,spring,2012,1,11,0,Monday,0,1,6.5600000000000005,7.575,47.0,15.001299999999999,21,144,165,office hour
8992,2012-01-15,spring,2012,1,12,0,Monday,0,1,7.38,8.334999999999999,40.0,19.999499999999998,42,192,234,office hour
8993,2012-01-15,spring,2012,1,13,0,Monday,0,1,8.200000000000001,9.09,34.0,19.0012,40,184,224,office hour
8994,2012-01-15,spring,2012,1,14,0,Monday,0,1,8.200000000000001,9.09,32.0,23.9994,25,163,188,office hour
8995,2012-01-15,spring,2012,1,15,0,Monday,0,1,9.02,11.365,27.0,12.998000000000001,33,173,206,office hour
8996,2012-01-15,spring,2012,1,16,0,Monday,0,1,9.02,10.605,28.999999999999996,19.999499999999998,31,174,205,office hour
8997,2012-01-15,spring,2012,1,17,0,Monday,0,1,9.02,10.605,25.0,16.997899999999998,15,131,146,office hour
8998,2012-01-15,spring,2012,1,18,0,Monday,0,1,7.38,9.09,28.999999999999996,15.001299999999999,7,113,120,non-office hour
8999,2012-01-15,spring,2012,1,19,0,Monday,0,1,6.5600000000000005,8.334999999999999,37.0,11.0014,9,101,110,non-office hour
9000,2012-01-15,spring,2012,1,20,0,Monday,0,1,6.5600000000000005,9.09,37.0,7.0015,10,85,95,non-office hour
9001,2012-01-15,spring,2012,1,21,0,Monday,0,1,6.5600000000000005,8.334999999999999,40.0,11.0014,1,71,72,non-office hour
9002,2012-01-15,spring,2012,1,22,0,Monday,0,1,7.38,10.605,37.0,6.0032,2,58,60,non-office hour
9003,2012-01-15,spring,2012,1,23,0,Monday,0,1,6.5600000000000005,9.85,43.0,6.0032,3,26,29,non-office hour
9004,2012-01-16,spring,2012,1,0,1,Tuesday,0,1,5.74,7.575,46.0,8.9981,2,23,25,non-office hour
9005,2012-01-16,spring,2012,1,1,1,Tuesday,0,1,5.74,8.334999999999999,43.0,7.0015,2,18,20,non-office hour
9006,2012-01-16,spring,2012,1,2,1,Tuesday,0,1,5.74,10.605,46.0,0.0,3,14,17,non-office hour
9007,2012-01-16,spring,2012,1,3,1,Tuesday,0,1,4.92,9.85,50.0,0.0,0,3,3,non-office hour
9008,2012-01-16,spring,2012,1,4,1,Tuesday,0,1,4.92,7.575,57.99999999999999,7.0015,2,6,8,non-office hour
9009,2012-01-16,spring,2012,1,5,1,Tuesday,0,1,4.92,8.334999999999999,54.0,6.0032,1,5,6,non-office hour
9010,2012-01-16,spring,2012,1,6,1,Tuesday,0,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,13,13,non-office hour
9011,2012-01-16,spring,2012,1,7,1,Tuesday,0,1,4.1000000000000005,6.819999999999999,54.0,7.0015,5,28,33,non-office hour
9012,2012-01-16,spring,2012,1,8,1,Tuesday,0,1,4.1000000000000005,6.0600000000000005,57.99999999999999,11.0014,3,75,78,non-office hour
9013,2012-01-16,spring,2012,1,9,1,Tuesday,0,1,4.1000000000000005,6.0600000000000005,57.99999999999999,11.0014,7,89,96,office hour
9014,2012-01-16,spring,2012,1,10,1,Tuesday,0,2,5.74,6.819999999999999,59.0,12.998000000000001,19,107,126,office hour
9015,2012-01-16,spring,2012,1,11,1,Tuesday,0,1,6.5600000000000005,7.575,59.0,16.997899999999998,21,158,179,office hour
9016,2012-01-16,spring,2012,1,12,1,Tuesday,0,1,8.200000000000001,9.09,55.00000000000001,22.0028,20,165,185,office hour
9017,2012-01-16,spring,2012,1,13,1,Tuesday,0,2,9.84,9.85,41.0,27.999299999999998,26,202,228,office hour
9018,2012-01-16,spring,2012,1,14,1,Tuesday,0,1,9.84,10.605,44.0,26.0027,23,158,181,office hour
9019,2012-01-16,spring,2012,1,15,1,Tuesday,0,1,10.66,10.605,44.0,30.002599999999997,17,175,192,office hour
9020,2012-01-16,spring,2012,1,16,1,Tuesday,0,1,10.66,11.365,44.0,23.9994,22,158,180,office hour
9021,2012-01-16,spring,2012,1,17,1,Tuesday,0,1,10.66,11.365,48.0,22.0028,19,174,193,office hour
9022,2012-01-16,spring,2012,1,18,1,Tuesday,0,1,10.66,11.365,52.0,22.0028,6,175,181,non-office hour
9023,2012-01-16,spring,2012,1,19,1,Tuesday,0,1,10.66,12.120000000000001,56.00000000000001,19.0012,10,134,144,non-office hour
9024,2012-01-16,spring,2012,1,20,1,Tuesday,0,1,10.66,12.120000000000001,60.0,19.0012,2,88,90,non-office hour
9025,2012-01-16,spring,2012,1,21,1,Tuesday,0,1,11.48,12.879999999999999,52.0,22.0028,3,46,49,non-office hour
9026,2012-01-16,spring,2012,1,22,1,Tuesday,0,2,12.299999999999999,13.635,49.0,23.9994,4,39,43,non-office hour
9027,2012-01-16,spring,2012,1,23,1,Tuesday,0,3,10.66,11.365,70.0,19.999499999999998,0,28,28,non-office hour
9028,2012-01-17,spring,2012,1,0,0,Wednesday,1,2,10.66,11.365,70.0,22.0028,0,12,12,non-office hour
9029,2012-01-17,spring,2012,1,1,0,Wednesday,1,2,11.48,12.879999999999999,65.0,23.9994,0,2,2,non-office hour
9030,2012-01-17,spring,2012,1,2,0,Wednesday,1,3,11.48,13.635,75.0,16.997899999999998,0,12,12,non-office hour
9031,2012-01-17,spring,2012,1,4,0,Wednesday,1,3,13.120000000000001,15.15,66.0,22.0028,0,2,2,non-office hour
9032,2012-01-17,spring,2012,1,5,0,Wednesday,1,3,13.120000000000001,15.15,66.0,22.0028,0,13,13,non-office hour
9033,2012-01-17,spring,2012,1,6,0,Wednesday,1,3,12.299999999999999,14.395,75.0,16.997899999999998,0,57,57,non-office hour
9034,2012-01-17,spring,2012,1,7,0,Wednesday,1,3,12.299999999999999,14.395,81.0,15.001299999999999,5,121,126,non-office hour
9035,2012-01-17,spring,2012,1,8,0,Wednesday,1,3,12.299999999999999,14.395,81.0,19.0012,3,90,93,non-office hour
9036,2012-01-17,spring,2012,1,9,0,Wednesday,1,3,13.120000000000001,15.15,81.0,16.997899999999998,7,61,68,office hour
9037,2012-01-17,spring,2012,1,10,0,Wednesday,1,3,12.299999999999999,14.395,87.0,16.997899999999998,1,61,62,office hour
9038,2012-01-17,spring,2012,1,11,0,Wednesday,1,2,13.940000000000001,17.424999999999997,87.0,7.0015,2,73,75,office hour
9039,2012-01-17,spring,2012,1,12,0,Wednesday,1,2,13.120000000000001,15.15,87.0,19.0012,3,83,86,office hour
9040,2012-01-17,spring,2012,1,13,0,Wednesday,1,2,15.58,19.695,76.0,22.0028,8,95,103,office hour
9041,2012-01-17,spring,2012,1,14,0,Wednesday,1,1,18.04,21.97,62.0,32.9975,12,120,132,office hour
9042,2012-01-17,spring,2012,1,15,0,Wednesday,1,1,18.04,21.97,62.0,32.9975,6,123,129,office hour
9043,2012-01-17,spring,2012,1,16,0,Wednesday,1,1,18.86,22.725,63.0,36.9974,14,205,219,office hour
9044,2012-01-17,spring,2012,1,17,0,Wednesday,1,1,18.86,22.725,63.0,30.002599999999997,20,442,462,office hour
9045,2012-01-17,spring,2012,1,18,0,Wednesday,1,1,18.86,22.725,63.0,30.002599999999997,12,451,463,non-office hour
9046,2012-01-17,spring,2012,1,19,0,Wednesday,1,1,18.86,22.725,63.0,27.999299999999998,11,297,308,non-office hour
9047,2012-01-17,spring,2012,1,20,0,Wednesday,1,1,18.86,22.725,63.0,23.9994,11,169,180,non-office hour
9048,2012-01-17,spring,2012,1,21,0,Wednesday,1,1,18.86,22.725,67.0,31.0009,6,174,180,non-office hour
9049,2012-01-17,spring,2012,1,22,0,Wednesday,1,1,18.86,22.725,72.0,26.0027,5,85,90,non-office hour
9050,2012-01-17,spring,2012,1,23,0,Wednesday,1,1,18.86,22.725,72.0,26.0027,1,60,61,non-office hour
9051,2012-01-18,spring,2012,1,0,0,Thursday,1,2,18.86,22.725,77.0,22.0028,3,14,17,non-office hour
9052,2012-01-18,spring,2012,1,1,0,Thursday,1,2,18.86,22.725,77.0,22.0028,0,10,10,non-office hour
9053,2012-01-18,spring,2012,1,2,0,Thursday,1,2,18.04,21.97,51.0,32.9975,1,1,2,non-office hour
9054,2012-01-18,spring,2012,1,3,0,Thursday,1,2,18.04,21.97,51.0,32.9975,1,3,4,non-office hour
9055,2012-01-18,spring,2012,1,4,0,Thursday,1,1,13.940000000000001,14.395,46.0,35.0008,0,1,1,non-office hour
9056,2012-01-18,spring,2012,1,5,0,Thursday,1,1,13.940000000000001,14.395,46.0,35.0008,0,29,29,non-office hour
9057,2012-01-18,spring,2012,1,6,0,Thursday,1,1,13.940000000000001,14.395,36.0,35.0008,0,88,88,non-office hour
9058,2012-01-18,spring,2012,1,7,0,Thursday,1,1,13.120000000000001,14.395,42.0,23.9994,1,262,263,non-office hour
9059,2012-01-18,spring,2012,1,8,0,Thursday,1,1,12.299999999999999,13.635,52.0,27.999299999999998,15,474,489,non-office hour
9060,2012-01-18,spring,2012,1,9,0,Thursday,1,1,11.48,12.879999999999999,52.0,22.0028,6,196,202,office hour
9061,2012-01-18,spring,2012,1,10,0,Thursday,1,1,12.299999999999999,13.635,42.0,31.0009,5,88,93,office hour
9062,2012-01-18,spring,2012,1,11,0,Thursday,1,1,12.299999999999999,13.635,42.0,26.0027,4,110,114,office hour
9063,2012-01-18,spring,2012,1,12,0,Thursday,1,1,12.299999999999999,12.879999999999999,39.0,32.9975,6,155,161,office hour
9064,2012-01-18,spring,2012,1,13,0,Thursday,1,1,12.299999999999999,13.635,42.0,31.0009,6,124,130,office hour
9065,2012-01-18,spring,2012,1,14,0,Thursday,1,1,12.299999999999999,13.635,33.0,26.0027,7,98,105,office hour
9066,2012-01-18,spring,2012,1,15,0,Thursday,1,1,12.299999999999999,12.879999999999999,33.0,35.0008,8,122,130,office hour
9067,2012-01-18,spring,2012,1,16,0,Thursday,1,1,11.48,11.365,30.0,35.0008,13,163,176,office hour
9068,2012-01-18,spring,2012,1,17,0,Thursday,1,1,10.66,10.605,33.0,30.002599999999997,8,338,346,office hour
9069,2012-01-18,spring,2012,1,18,0,Thursday,1,1,9.84,10.605,32.0,23.9994,8,347,355,non-office hour
9070,2012-01-18,spring,2012,1,19,0,Thursday,1,1,9.02,9.85,37.0,26.0027,5,251,256,non-office hour
9071,2012-01-18,spring,2012,1,20,0,Thursday,1,1,9.02,10.605,37.0,16.997899999999998,1,164,165,non-office hour
9072,2012-01-18,spring,2012,1,21,0,Thursday,1,1,8.200000000000001,8.334999999999999,40.0,27.999299999999998,5,119,124,non-office hour
9073,2012-01-18,spring,2012,1,22,0,Thursday,1,1,7.38,8.334999999999999,47.0,16.997899999999998,4,74,78,non-office hour
9074,2012-01-18,spring,2012,1,23,0,Thursday,1,1,6.5600000000000005,6.819999999999999,47.0,19.999499999999998,2,36,38,non-office hour
9075,2012-01-19,spring,2012,1,0,0,Friday,1,1,5.74,6.819999999999999,50.0,12.998000000000001,0,16,16,non-office hour
9076,2012-01-19,spring,2012,1,1,0,Friday,1,1,5.74,7.575,50.0,11.0014,0,5,5,non-office hour
9077,2012-01-19,spring,2012,1,2,0,Friday,1,1,5.74,7.575,50.0,8.9981,0,3,3,non-office hour
9078,2012-01-19,spring,2012,1,3,0,Friday,1,1,4.92,7.575,54.0,7.0015,0,4,4,non-office hour
9079,2012-01-19,spring,2012,1,4,0,Friday,1,1,4.92,7.575,54.0,7.0015,0,1,1,non-office hour
9080,2012-01-19,spring,2012,1,5,0,Friday,1,1,4.92,6.0600000000000005,55.00000000000001,16.997899999999998,0,19,19,non-office hour
9081,2012-01-19,spring,2012,1,6,0,Friday,1,1,4.92,6.819999999999999,54.0,11.0014,0,86,86,non-office hour
9082,2012-01-19,spring,2012,1,7,0,Friday,1,1,4.92,8.334999999999999,54.0,6.0032,2,204,206,non-office hour
9083,2012-01-19,spring,2012,1,8,0,Friday,1,1,4.92,7.575,54.0,7.0015,9,414,423,non-office hour
9084,2012-01-19,spring,2012,1,9,0,Friday,1,1,4.92,9.85,54.0,0.0,6,204,210,office hour
9085,2012-01-19,spring,2012,1,10,0,Friday,1,1,5.74,10.605,59.0,0.0,10,98,108,office hour
9086,2012-01-19,spring,2012,1,11,0,Friday,1,1,6.5600000000000005,8.334999999999999,55.00000000000001,11.0014,6,93,99,office hour
9087,2012-01-19,spring,2012,1,12,0,Friday,1,1,8.200000000000001,9.85,51.0,12.998000000000001,5,106,111,office hour
9088,2012-01-19,spring,2012,1,13,0,Friday,1,1,9.02,10.605,47.0,19.0012,6,118,124,office hour
9089,2012-01-19,spring,2012,1,14,0,Friday,1,1,9.84,11.365,44.0,12.998000000000001,15,104,119,office hour
9090,2012-01-19,spring,2012,1,15,0,Friday,1,1,10.66,11.365,44.0,19.999499999999998,9,118,127,office hour
9091,2012-01-19,spring,2012,1,16,0,Friday,1,1,10.66,11.365,41.0,22.0028,8,185,193,office hour
9092,2012-01-19,spring,2012,1,17,0,Friday,1,2,10.66,11.365,44.0,22.0028,21,364,385,office hour
9093,2012-01-19,spring,2012,1,18,0,Friday,1,2,10.66,11.365,44.0,22.0028,16,345,361,non-office hour
9094,2012-01-19,spring,2012,1,19,0,Friday,1,2,10.66,11.365,48.0,19.999499999999998,5,229,234,non-office hour
9095,2012-01-19,spring,2012,1,20,0,Friday,1,1,10.66,10.605,52.0,30.002599999999997,7,184,191,non-office hour
9096,2012-01-19,spring,2012,1,21,0,Friday,1,1,10.66,11.365,44.0,23.9994,4,117,121,non-office hour
9097,2012-01-19,spring,2012,1,22,0,Friday,1,2,10.66,11.365,44.0,27.999299999999998,0,90,90,non-office hour
9098,2012-01-19,spring,2012,1,23,0,Friday,1,1,10.66,11.365,48.0,22.0028,1,55,56,non-office hour
